#{"t_start": 1773955040.6265955, "env_id": "None"}
r,l,t
-113.543797,1000,7.079613
-74.407978,1000,14.155822
-36.059824,1000,20.81693
-59.743311,1000,27.618321
-65.633534,1000,34.259961
