#{"t_start": 1773955593.6822531, "env_id": "None"}
r,l,t
-21.210349,1000,6.150295
-21.529513,1000,12.247408
-39.027398,1000,18.463295
-31.693228,1000,24.602744
-3.262499,1000,30.669261
