#{"t_start": 1773955593.6947124, "env_id": "None"}
r,l,t
-6.659483,1000,6.350474
-15.448005,1000,12.560272
-24.348634,1000,18.829287
-45.076883,1000,25.051471
-37.524501,1000,31.413064
