#{"t_start": 1773956927.3749695, "env_id": "None"}
r,l,t
-8.867233,1000,7.89065
-9.121939,1000,16.915921
-13.241275,1000,24.589972
-36.072032,1000,30.60103
-20.021386,1000,36.596798
