#{"t_start": 1773955860.5884256, "env_id": "None"}
r,l,t
-9.299936,1000,6.111746
-20.212036,1000,12.25584
-10.672693,1000,18.255484
-2.42017,1000,24.357229
-18.479775,1000,30.521984
