#{"t_start": 1773955860.561114, "env_id": "None"}
r,l,t
-28.926876,1000,6.082853
-59.367939,1000,12.285196
-26.420025,1000,18.275802
-17.013213,1000,24.27607
-21.680028,1000,30.356307
