#{"t_start": 1773961217.436051, "env_id": "None"}
r,l,t
-34.593701,1000,6.942361
99.711679,13,7.027121
-40.63181,1000,13.022428
-44.729037,1000,19.289296
-37.875021,1000,25.854856
