#{"t_start": 1773958448.7405381, "env_id": "None"}
r,l,t
-30.238183,1000,6.813415
-27.304589,1000,16.095197
-8.786891,1000,23.874619
-40.325137,1000,30.875052
-16.834337,1000,37.723611
