#{"t_start": 1773958187.6907053, "env_id": "None"}
r,l,t
-13.242065,1000,7.861914
99.490649,17,7.984164
-1.425243,1000,13.903728
-15.589733,1000,20.048849
-38.965833,1000,29.607847
