#{"t_start": 1773758070.9834328, "env_id": "None"}
r,l,t
49.84473,3,0.571827
49.408458,10,0.938401
49.667544,6,1.159649
49.950856,1,1.22237
49.953835,1,1.284967
49.90174,2,1.376025
49.895783,2,1.467659
49.782716,4,1.623356
49.952474,1,1.683943
49.895851,2,1.77688
