#{"t_start": 1773758998.7114298, "env_id": "None"}
r,l,t
49.902883,2,0.74994
49.958919,1,0.817218
49.950604,1,0.88235
49.954177,1,0.944788
48.276247,25,1.795772
49.83604,3,1.918
-69.794512,500,17.074982
49.957183,1,17.136059
44.939431,69,19.260787
49.616348,7,19.500396
