#{"t_start": 1773758610.491424, "env_id": "None"}
r,l,t
48.002542,33,1.728631
48.988881,14,2.267111
49.277198,12,2.736092
49.353747,12,3.194007
49.953161,1,3.262905
49.963476,1,3.33923
49.958388,1,3.399945
49.95296,1,3.461402
49.671425,5,3.654192
49.898832,2,3.749214
