#{"t_start": 1773758434.6181397, "env_id": "None"}
r,l,t
34.294627,182,6.398211
49.965,1,6.460827
45.548925,65,8.494824
49.543625,8,8.768549
49.95085,1,8.829231
49.702285,5,9.0125
49.950873,1,9.072957
42.525364,105,12.481866
49.835243,3,12.607448
49.835378,3,12.729387
