#{"t_start": 1773757877.6725514, "env_id": "None"}
r,l,t
48.142141,30,1.607065
49.195436,11,1.982528
49.955224,1,2.0437
49.62087,7,2.293999
48.019643,30,3.269774
49.953442,1,3.32974
48.584671,22,4.056521
48.894009,19,4.693745
49.728275,5,4.876832
48.424546,25,5.706604
