#{"t_start": 1773759089.9648862, "env_id": "None"}
r,l,t
47.667233,30,1.67876
49.893771,2,1.775001
33.579623,105,4.937985
48.502335,22,5.617761
38.284112,154,10.158777
49.95765,1,10.217965
41.46401,75,12.462143
47.929489,25,13.232571
49.364695,9,13.527071
36.776401,146,17.874796
