#{"t_start": 1773758097.9808578, "env_id": "None"}
r,l,t
49.772283,4,0.908517
49.659525,6,1.160291
49.716612,5,1.363403
49.958416,1,1.424771
49.965154,1,1.486297
49.664114,6,1.70883
49.912054,2,1.803321
49.967131,1,1.863609
49.957382,1,1.922302
49.952127,1,1.981919
