#{"t_start": 1773758961.6181452, "env_id": "None"}
r,l,t
49.954108,1,0.38441
49.963191,1,0.831145
49.961846,1,0.892168
-83.944302,500,16.853596
49.475845,9,17.170033
48.6769,19,17.813272
49.9577,1,17.872912
49.75251,5,18.05876
49.961915,1,18.120398
49.953835,1,18.183344
