#{"t_start": 1773758319.1484227, "env_id": "None"}
r,l,t
49.329877,11,0.874993
49.960921,1,0.936327
49.55415,8,1.210361
49.957782,1,1.26966
49.962092,1,1.327633
49.828478,3,1.453082
49.904547,2,1.546306
49.577854,7,1.796754
49.895073,2,1.885651
49.952035,1,1.944986
