#{"t_start": 1773758533.7163763, "env_id": "None"}
r,l,t
49.958203,1,0.369544
17.009809,265,9.183479
49.431403,9,9.494933
45.151713,67,11.7318
49.452088,9,12.041854
49.901717,2,12.132579
47.769897,35,13.23572
28.355289,230,20.327167
49.234912,12,20.75392
7.108465,359,32.265984
