#{"t_start": 1773758222.135489, "env_id": "None"}
r,l,t
49.965565,1,0.360939
49.225767,13,1.317158
48.298956,20,2.002549
49.805352,4,2.164003
48.120489,26,2.994003
49.222342,13,3.404745
49.964597,1,3.46378
49.640214,6,3.674169
49.950051,1,3.733707
49.961745,1,3.791538
