#{"t_start": 1773758820.5665452, "env_id": "None"}
r,l,t
47.9066,26,1.365207
49.961809,1,1.426461
49.962563,1,1.487212
49.953438,1,1.551625
49.904814,2,1.64659
49.904322,2,1.742761
-88.072525,500,17.118743
49.950865,1,17.190717
49.961393,1,17.254426
49.597668,7,17.49975
