#{"t_start": 1773759065.1274333, "env_id": "None"}
r,l,t
48.522495,22,1.472792
49.390513,11,1.876935
46.627871,47,3.46962
49.955108,1,3.533748
49.847806,3,3.659206
49.95023,1,3.720812
49.961494,1,3.781564
49.193801,14,4.266851
49.962997,1,4.327974
49.961949,1,4.388474
