#{"t_start": 1773758234.3743951, "env_id": "None"}
r,l,t
45.150801,67,2.646533
49.954741,1,2.707952
49.953442,1,2.767682
49.954881,1,2.828382
49.954535,1,2.888521
49.774175,4,3.04012
49.952607,1,3.100029
47.979423,34,4.218026
49.904547,2,4.3098
49.083552,14,4.778547
