#{"t_start": 1773758254.2816164, "env_id": "None"}
r,l,t
19.697077,270,9.260527
48.964002,18,9.852284
49.950182,1,9.913776
49.96422,1,9.974269
49.905501,2,10.064363
49.701008,5,10.243876
49.569716,8,10.514777
49.898763,2,10.624678
49.964441,1,10.686679
47.876732,32,11.701393
