#{"t_start": 1773758305.3198407, "env_id": "None"}
r,l,t
49.540175,7,0.951036
49.893771,2,1.049111
49.203226,12,1.475886
49.957896,1,1.537982
49.951784,1,1.598974
49.966392,1,1.660339
42.990222,86,4.40335
49.899327,2,4.492471
49.950224,1,4.550609
49.799438,4,4.710711
