#{"t_start": 1773758162.026029, "env_id": "None"}
r,l,t
48.892811,17,1.230905
49.951384,1,1.294684
45.691743,48,2.882464
-6.183315,390,15.603276
49.897772,2,15.697069
49.85707,3,15.822521
49.954074,1,15.883669
41.629912,73,18.423933
49.219596,12,18.828042
49.571809,8,19.110252
