#{"t_start": 1773758459.065471, "env_id": "None"}
r,l,t
49.896374,2,0.761308
48.4151,24,1.552004
49.954912,1,1.612672
49.953315,1,1.67251
49.902239,2,1.764498
48.585381,23,2.555989
49.829238,3,2.681945
49.744402,5,2.868943
49.090009,15,3.382426
49.95434,1,3.441876
