#{"t_start": 1773758785.6507058, "env_id": "None"}
r,l,t
49.95237,1,0.368515
49.916323,2,0.64449
49.965891,1,0.709817
49.950865,1,0.772538
45.869324,54,2.534855
49.954315,1,2.595814
49.899871,2,2.690404
-79.86668,500,18.308246
49.952035,1,18.368846
49.956592,1,18.42763
