#{"t_start": 1773960962.9860625, "env_id": "None"}
r,l,t
-71.112064,1000,8.544213
97.357071,165,9.648168
-37.529101,1000,16.418519
-2.777181,1000,24.470691
-9.487,1000,30.45914
