#{"t_start": 1773960962.9952824, "env_id": "None"}
r,l,t
-59.33776,1000,6.220515
-28.043444,1000,12.456978
84.670295,141,13.834206
-30.372899,1000,20.002264
-13.916749,1000,26.929297
