#{"t_start": 1773956130.9408853, "env_id": "None"}
r,l,t
-7.339847,1000,9.097263
-25.162344,1000,15.526621
-48.140824,1000,24.490593
-17.909714,1000,31.999176
-13.975033,1000,39.81286
