#{"t_start": 1773959712.4943404, "env_id": "None"}
r,l,t
-10.158265,1000,6.332019
-26.067147,1000,12.613515
-10.022113,1000,18.856951
99.926459,12,18.937666
-5.876229,1000,25.167419
