#{"t_start": 1773955314.0754666, "env_id": "None"}
r,l,t
-37.867244,1000,7.685055
-74.814392,1000,15.351506
-47.26281,1000,23.146219
-78.974306,1000,30.828126
-46.086024,1000,38.413622
