#{"t_start": 1773955314.0855148, "env_id": "None"}
r,l,t
-50.291952,1000,7.750343
-0.974467,1000,15.465575
-82.015124,1000,23.191733
-49.573054,1000,31.079227
-2.29993,1000,39.017267
