#{"t_start": 1773958726.3416002, "env_id": "None"}
r,l,t
-33.177501,1000,6.672587
-12.453985,1000,12.726881
-11.57553,1000,18.84498
-7.24604,1000,26.128337
99.692211,14,26.227432
