#{"t_start": 1773956675.6255457, "env_id": "None"}
r,l,t
99.605171,23,0.167309
-20.365862,1000,9.075186
-5.295542,1000,15.181128
-8.30417,1000,21.266949
-2.263099,1000,27.448238
