#{"t_start": 1773956675.6790974, "env_id": "None"}
r,l,t
99.912625,13,0.10319
-2.812563,1000,8.351743
-19.120833,1000,16.322694
-5.084381,1000,22.486868
-26.487081,1000,28.65084
