#{"t_start": 1773956675.6254752, "env_id": "None"}
r,l,t
-7.376621,1000,6.195906
99.605056,19,6.321951
-4.69418,1000,13.556687
-12.225832,1000,21.724375
-8.816027,1000,27.714078
