#{"t_start": 1773965609.4373834, "env_id": "None"}
r,l,t
-6.660749,1000,6.13192
99.310089,27,6.318496
-42.585969,1000,15.323466
-4.30751,1000,21.405417
-9.80741,1000,27.525468
