#{"t_start": 1773959960.5258746, "env_id": "None"}
r,l,t
-9.297404,1000,6.169964
-7.450588,1000,12.305598
-6.989957,1000,18.419566
-30.782172,1000,24.481287
-12.278278,1000,30.876933
