#{"t_start": 1773957939.8430655, "env_id": "None"}
r,l,t
-43.030367,1000,6.121534
-17.315556,1000,12.125652
-11.531137,1000,19.299842
-1.534679,1000,25.26024
99.830867,18,25.374251
