#{"t_start": 1773956410.5864725, "env_id": "None"}
r,l,t
-20.222982,1000,6.299755
-31.119788,1000,12.535954
99.876129,13,12.622432
-25.788351,1000,18.997623
-51.820771,1000,25.287348
