#{"t_start": 1773961466.242882, "env_id": "None"}
r,l,t
-5.157569,1000,6.154413
-8.226499,1000,12.265701
-2.618441,1000,18.322908
-3.776433,1000,24.363634
99.938671,3,24.386297
